mfiid,year,liabilities_and_equity,operating_expense_._assets,percent_of_female_borrowers,average_loan_balance_per_borrower,gross_loan_portfolio_to_total_assets,operational_self_sufficiency,lassets,debt_to_equity_ratio,donations_assets_ratio,capital_.asset_ratio,asset_structure,kkm,education,finefftheta_hat,se_no_breadththeta_hat,se_with_breadththeta_hat,finsoc_with_breadththeta_hat,finsoc_no_breadththeta_hat
100174,2002,869146,0.6352,1,44,0.8592,0.5898,5.93909273579099,2.38,0.0667643871110262,0.2958,NA,0.335869678353354,0.140626447420959,0.38280992280774445,1,1.0000000000000002,1,1
100174,2003,847019,0.5979,1,40,0.7748,0.7916,5.92789315236448,3.69,0.0982953156894946,0.2134,NA,-0.0122666723311497,0.140087201445986,0.3995971801259181,1,1,1,0.9999999999999998
100174,2004,1309328,0.5815,1,70,0.8728,0.6445,6.11704845537135,5.97,0.204908166632043,0.1435,NA,0.00252261038566548,0.149684069595022,0.3811815481158259,1,1,1,0.9999999999999998
100176,2001,222449,0.1775,0.0733,74,0.0499,0.9155,5.34723045775564,2.38,0,0.2959,NA,3.44470068088596,0.280502413630342,0.4320343716161527,0.8098943011984818,0.809894301198482,0.8099167976053304,0.809894301198482
100176,2002,1572154,0.156,0.132,176,0.0559,1.0629,6.19649508500774,1.35,0,0.4258,NA,3.44470068088596,0.302159342182582,0.4103026736668931,0.823542106314477,0.823542106314477,0.8235421063144769,0.823542106314477
100176,2003,1869444,0.1775,0.1111,446,0.2145,1.0637,6.27171246020687,1.57,3.20951042128034e-4,0.3898,NA,3.3835973523865,0.297718862907982,0.4076404130512751,0.8187123840619009,0.818712384061901,0.8187440955216674,0.818712384061901
100176,2004,1535395,0.2253,0.12,70,0.1141,0.7136,6.18622040485218,1.03,9.76946663922532e-4,0.4933,NA,3.57801396477886,0.347621437629393,0.38434273482454384,0.820773014543762,0.8207730145437621,0.8207730145437621,0.820773014543762
100179,1999,313765,0.7915,0.7499,44,0.4131,0.4274,5.49660449707558,0.24,0.479336446066324,0.8039,0.0669098151090445,-0.70489991103057,0.074823428790582,0.3843841388822344,0.9534260616138973,0.9534260616138973,0.9534260616138973,0.9534260616138973
100179,2000,573017,0.8716,0.6192,44,0.3396,0.3817,5.75816750660382,0.19,0.623403843166957,0.8387,0.0669098151090445,-0.885119333441485,0.0813753749463612,0.37101712230962036,0.9278354172201855,0.9278354172201855,0.9278354172201855,0.9278354172201854
100179,2001,1151496,1.1299,0.5612,48,0.2561,0.2402,6.06126243367589,0.91,0.585234338634264,0.5244,0.0669098151090445,-0.885119333441485,0.0849070449562004,0.34825877078245854,0.9161817304741512,0.9161817304741512,0.916181730474151,0.9161817304741512
100179,2002,1362773,0.9544,0.511,59,0.3092,0.272,6.13442352050255,0.54,0.801356498844635,0.6512,0.0669098151090445,-0.949644929229858,0.101494209817802,0.34886032212698614,0.905940998109334,0.905940998109334,0.9059409981093338,0.905940998109334
100179,2003,1397957,0.7634,0.46,71,0.4998,0.4825,6.14549381307638,0.72,0.391803181356794,0.5831,0.10427931617353,-0.644914187081001,0.101494209817802,0.36684722025708505,0.8953860189309999,0.8953860189309999,0.8953860189309999,0.8953860189309999
100179,2004,1391092,0.7861,0.46,109,0.4771,0.5559,6.14335585304819,0.72,0.386323837675725,0.5824,0.121497356033965,-0.513800681320422,0.117398044321522,0.3730506188822639,0.8953860189309999,0.8953860189309999,0.8953860189309999,0.8953860189309998
100179,2005,1181994,0.7969,0.5999,141,0.4761,0.6077,6.07261527199912,0.7,0.298006588865933,0.5898,0.0669098151090445,-0.499652649847363,0.133949118286623,0.3796973698269257,0.9239784155680488,0.9239784155680488,0.9239784155680486,0.9239784155680486
100179,2006,1360449,0.3834,0.5999,157,0.3511,1.096,6.13368226575287,0.57,0.0414870384703874,0.6373,0.0449167885014433,-0.609654721595182,0.153527461924756,0.4149896989687242,0.9239784155680488,0.9239784155680488,0.9239784155680486,0.9239784155680486
100179,2007,1376881,0.3959,0.6448,243,0.4939,1.0606,6.1388964070132,0.84,0.0211586912739736,0.5447,0.0271170856450194,-0.764885634980139,0.170157998236679,0.41224324638490106,0.9329198260793312,0.9329198260793312,0.9329198260793312,0.9329198260793312
100180,2002,1841400,0.3118,0.62,128,0.7067,1.1379,6.26514813881547,0.51,0,0.661,0.0791534815912702,0.335869678353354,0.178883661838905,0.41314013460456706,0.9279948486542404,0.9279948486542404,0.9279948486542404,0.9279948486542405
100180,2003,2277471,0.2698,0.6299,130,0.7526,0.8456,6.35745285562521,0.92,0.00831580292350594,0.5203,0.113287501794754,-0.0122666723311497,0.178197714804018,0.38866563961044837,0.9299649020042721,0.9299649020042721,0.9299649020042721,0.9299649020042721
100180,2004,3099159,0.2662,1,138,0.6916,1.0233,6.49124385795959,1.41,0.0371268463476704,0.4147,0.0928235692328145,0.00252261038566548,0.149684069595022,0.39705460358957473,1,1,1,1
100180,2005,4641446,0.2261,0.6269,142,0.6646,1.0075,6.66665330210411,4.33,0,0.1876,0.062607428805592,0.392240545674798,0.15757262253786,0.3905589149292653,0.9293684841108164,0.9293684841108165,0.9293684841108164,0.9293684841108164
100180,2006,1442012,0.4666,0.6613,183,0.7309,0.4567,6.15896887446947,-1.88,0.413022221729084,-1.1398,0.205224367064907,-0.194033560793308,0.159314411272636,0.3642236265627707,0.9361779950949286,0.9361779950949286,0.9361779950949286,0.9361779950949286
100180,2007,1646483,0.8591,0.7255,244,0.5594,0.1982,6.21655725096393,-2.96,0.763408428753895,-0.5112,0.133890844910029,-0.33705856879683,0.204210576739633,0.3396580639797596,0.9487170314601772,0.9487170314601772,0.9487170314601774,0.9487170314601772
100180,2008,2530966,0.5988,0.7075,338,0.6683,0.5314,6.40328631105649,4,0.763408428753895,0.2,0.121252517813357,-0.175459654811143,0.199493016016306,0.3626168881805527,0.9452233463399531,0.9452233463399529,0.9452233463399529,0.9452233463399531
100180,2009,3096833,0.4536,0.286,210,0.5305,0.6659,6.49091778619825,3.18,0.00494440610778818,0.2395,0.0897113276692673,-0.00995780873027155,0.197621119511857,0.37053149106028604,0.8581662401439937,0.8581662401439938,0.8581707089235899,0.8581662401439937
100180,2010,3483813,0.3686,0.363,232,0.7048,0.6618,6.54205483541493,5.71,0,0.1491,0.021887799373847,-0.105999591122128,0.201999207917935,0.36858290398749866,0.8748743894322479,0.8748743894322479,0.8749073035325314,0.874874389432248
100180,2011,4375200,0.3118,0.3836,265,0.618,0.797,6.64099791036658,5.62,0.0237975406838545,0.1511,0.0767583196196745,-0.177185373448069,0.215544561141755,0.37567949156708896,0.8792795135248374,0.8792795135248374,0.8792812514946425,0.8792795135248374
100180,2012,4375200,0.3118,0.4037,217,0.618,0.797,6.64099791036658,5.62,0.0237975406838545,0.1511,0.0767583196196745,-0.056892781318369,0.216332251686561,0.37567949156708896,0.8835519421921021,0.8835519421921019,0.8835519421921019,0.8835519421921021
100180,2013,7649119,0.3118,0.427,224,0.6334,1.0632,6.88361141744489,1.85,0,0.3503,0.072710595821558,0.0280918226207823,0.219906874612725,0.39444243480398916,0.8884730959285438,0.8884730959285438,0.8884730959285438,0.8884730959285437
100180,2014,7649119,0.3118,0.427,205,0.6334,1.0632,6.88361141744489,1.85,0,0.3503,0.072710595821558,0.0712530806338192,0.219906874612725,0.39444243480398916,0.8884730959285438,0.8884730959285438,0.8884730959285438,0.8884730959285437
100180,2015,9756774,0.311,0.427,181,0.5789,1.1114,6.98930624537228,1.64,0,0.4095,0.0750213133972356,0.00107036672678511,0.240045923755266,0.397760311225102,0.8884730959285438,0.8884730959285438,0.8884730959285438,0.8884730959285438
100180,2016,8595238,0.311,0.427,164,0.6221,1.1114,6.93425790669563,1.03,0,0.4929,0.0815486435628659,-0.102246739733188,0.236924746439109,0.397760311225102,0.8884730959285438,0.8884730959285437,0.8884730959285438,0.8884730959285438
100181,2001,26860,0.4135,0.6894,74,0.7235,0.8346,4.4291060083327,-172.5,0,-0.0058,NA,0.335869678353354,NA,0.4742522847121597,0.9416931063260972,0.9416931063260972,0.9416931063260972,0.9416931063260972
100181,2002,35481,0.4135,0.6919,68,0.3808,0.706,4.54999585153065,1.09,0,0.4777,NA,0.335869678353354,NA,0.4551153421656785,0.9421817381037157,0.9421817381037157,0.9421817381037157,0.9421817381037157
100182,2002,21565027,0.0865,0.4,66,0.5021,0.5253,7.33375000623081,4.28,0,0.1894,NA,0.0455483259977778,0.219221809797607,0.37714041896182915,0.8827673731814887,0.8828352846873647,0.8828352846873647,0.8827673731814887
100182,2003,19485604,0.1562,0.45,49,0.4536,0.6391,7.2897138722689,4.2,0,0.1922,NA,-0.564980698454305,0.219221809797607,0.36660354856959443,0.8932981809454035,0.8932981809454035,0.8932981809454033,0.8932981809454033
100182,2004,21176470,0.0865,0.4002,72,0.5788,2.261,7.32585356732528,0.21,0,0.8244,NA,-0.426432140087019,0.212232082250481,0.49697724616240657,0.8828098041406162,0.8829067351511701,0.883599408246993,0.8832116489198626
100182,2005,14808688,0.0865,0.4,60,0.604,2.261,7.1705165831937,0.34,0,0.7451,NA,-0.522254761297649,0.214910527424227,0.49697724616240657,0.8827673731814886,0.8828765254651135,0.8836321316901584,0.8832134832988624
100182,2006,26519005,0.0865,0.4,67,0.4016,2.261,7.42355722519593,0.16,0,0.8614,NA,-0.63885187576434,0.231293721624434,0.49697724616240657,0.8827673731814887,0.8827945300329725,0.8833916381098367,0.8831861238396451
100182,2008,26519005,0.0865,0.35,451,0.4016,2.261,7.42355722519593,0.16,0,0.8614,NA,-1.10523258228465,0.24047206205356,0.49697724616240657,0.8720805477852052,0.8721173635442855,0.8726732986111884,0.8724322258442438
100182,2010,26519005,0.0865,0.35,123,0.4016,2.261,7.42355722519593,0.16,0,0.8614,NA,-1.1725665851739,0.244903873443926,0.49697724616240657,0.8720805477852052,0.8721222706030187,0.8727578466851899,0.8725133251248234
100186,2001,61351,0.2514,0.6269,139,0.7385,1.1399,4.78782164596999,2.35,0,0.2989,0.0992168104076041,0.00252261038566548,0.184258534592955,0.4791024561578015,0.9293684841108164,0.9293684841108164,0.929393032976396,0.9293684841108164
100186,2002,126757,0.2953,0.6269,139,0.6276,1.0762,5.10297195204821,3.24,0,0.2358,0.0992168104076041,0.335869678353354,0.178883661838905,0.4561406093441204,0.9293684841108164,0.9293684841108164,0.9293684841108162,0.9293684841108162
100186,2003,177496,0.2514,0.6,258,0.7406,1.4626,5.24918857036293,2.71,0,0.2695,0.0992168104076041,-0.0122666723311497,0.178197714804018,0.4779268877698376,0.9239984532774749,0.9239984532774749,0.9240206819970703,0.9239984532774751
100186,2004,329298,0.2279,0.3996,227,0.7162,1.4404,5.51758909302104,3.94,0,0.2026,0.0992168104076041,0.00252261038566548,0.149684069595022,0.46426580398045486,0.8826825037749028,0.8826825037749028,0.8827833217268826,0.8826825037749029
100186,2005,558754,0.2205,0.4298,315,0.7602,1.722,5.74722064517214,1.84,0,0.352,0.0992168104076041,0.392240545674798,0.15757262253786,0.47315939967219917,0.8890622258928164,0.8890655648099328,0.8891675017011212,0.8890622258928164
100186,2007,885737,0.2205,0.4298,315,0.8029,1.4681,5.94730478689322,1.69,0,0.3716,0.0992168104076041,-0.33705856879683,0.204210576739633,0.44802995159962344,0.8890622258928162,0.8890817508614137,0.8891586382676384,0.8890622258928164
100186,2008,1113795,0.2878,0.4372,481,0.6975,1.3543,6.04680526394224,2.19,0,0.3131,0.127184086838242,-0.175459654811143,0.199493016016306,0.43636978295869466,0.8906169000496672,0.8906169000496672,0.8906512350867685,0.8906169000496672
100186,2014,11905626,0.2878,0.4372,735,0.4831,1.5759,7.07575223562482,2.82,0,0.278,0.0662700978512176,0.0712530806338192,0.199493016016306,0.427875800905424,0.8906169000496672,0.8906169000496672,0.8906169000496674,0.8906169000496672
100206,2002,554,0.79335,0.6,0,0.0179,0.6244,2.74350976472843,0.63,0,0.6118,NA,NA,NA,0.580475373342901,1,1,1,1
100206,2003,1466,1.1925,0.7143,9,0.168,0.9758,3.16613397030511,0.41,0,0.7076,NA,NA,NA,0.5817861150299378,0.9465451724499488,0.9465451724499488,0.9465451724499488,0.9465451724499486
100206,2004,5811,0.3942,0.7143,86,0.6533,1.063,3.76425087543877,5.69,0,0.1494,NA,NA,NA,0.5410865828811656,0.9465451724499488,0.9465451724499488,0.9465534063545553,0.9465451724499486
100208,1999,436179,0.1004,0.7198,163,0.8849,1.0772,5.63966475247683,6.81,0.0529052987625166,0.128,NA,3.17796024666377,0.165313866100418,0.432704108009398,0.9476125274993309,0.947699142310759,0.9477147365105772,0.9476125274993309
100208,2000,436179,0.1004,0.7198,163,0.8849,1.0772,5.63966475247683,6.81,0.0529052987625166,0.128,NA,1.96465291291905,0.169100652420426,0.432704108009398,0.9476125274993309,0.947699142310759,0.9477147365105772,0.9476125274993309
100208,2001,436179,0.1004,0.7198,163,0.8849,1.0772,5.63966475247683,6.81,0.0529052987625166,0.128,NA,1.96465291291905,0.189278022249871,0.432704108009398,0.9476125274993309,0.947699142310759,0.9477147365105772,0.9476125274993309
100208,2002,198093,0.1004,0.7079,97,0.6438,0.8994,5.29686912917264,6.81,0.0517585174640194,0.128,NA,2.43098083791207,0.191962338726448,0.4328212746970354,0.9453011679027702,0.9453268128403723,0.945340583050559,0.9453011679027702
100208,2003,550889,0.1366,0.9731,163,0.7459,0.6586,5.74106410058716,7.33,0.0777252767798958,0.12,NA,3.17796024666377,0.206039286786172,0.39560772255427223,0.9951325527271634,0.9951325527271632,0.9951325527271632,0.9951325527271634
100208,2004,436179,0.0556,0.5868,238,0.9549,1.0772,5.63966475247683,10.01,0,0.0909,NA,3.47951750863856,0.201975329032808,0.432704108009398,0.9219386290652277,0.9233168498603275,0.9233168498603275,0.9219386448806552
100208,2005,439940,0.0826,0.7198,247,0.8849,1.2453,5.64339345047315,3.05,0.0592080738282493,0.2471,NA,4.33407048773323,0.218391592660544,0.4449884297866036,0.9476125274993307,0.9477295547673672,0.9477447893163676,0.9476125274993307
100208,2006,425137,0.1182,0.7456,145,0.9252,1.1695,5.62852890359466,2.42,0.0529052987625166,0.2924,NA,4.44202425285366,0.226430209079089,0.4400535805381903,0.9525984197812818,0.952659938603392,0.952690916934512,0.9525984197812818
100211,2001,149526,0.1088,0.6641,112,0.495,0.6432,5.17471671556854,0.26,0.221466500809224,0.7913,0.0648979147383895,1.72496147349692,0.27142073791336,0.41614013693883223,0.9367294388810994,0.9367294388810996,0.9367294388810996,0.9367294388810994
100211,2002,219668,0.238,0.684,105,0.9025,0.6008,5.34176679594818,0.44,0.0864896115956807,0.6936,0.0509541671977712,2.20038582342235,0.293805278105834,0.40572661158361334,0.9406365307146242,0.9406365307146242,0.9406365307146242,0.9406365307146242
100211,2003,330888,0.1705,0.5677,88,0.7653,0.9128,5.51968101730104,0.73,0.139216290708639,0.578,0.0284416479292087,2.09224968020792,0.302803800350682,0.42478848569564426,0.9174971536620808,0.9174971536620808,0.9175521754657423,0.9174971536620808
100211,2004,546482,0.1266,0.5112,79,0.7057,0.7321,5.73757586174882,0.56,0.328219410703372,0.6391,0.016776398856687,1.90043407020275,0.3268739346056,0.4018038656743912,0.9059820876550968,0.9060358240131693,0.9060561797875419,0.9059820876550968
100211,2005,918350,0.1017,0.4976,125,0.8113,0.7676,5.96300823032914,0.6,0.281878368813633,0.6244,0.0648979147383895,2.53032462293937,0.317550426228811,0.396428364160923,0.9031826530612278,0.9033093815136738,0.903312586101654,0.9031826530612278
100211,2006,1345497,0.0977,0.6467,114,0.6543,0.8652,6.12888273377209,0.67,0.132302784770237,0.5975,0.0625768767971984,1.71932761372526,0.351186186528958,0.40113484492914164,0.9332957597884077,0.9333075966586665,0.9333075966586667,0.9332957597884078
100211,2007,1590022,0.1088,0.6477,113,0.6592,1.2591,6.20140313338492,0.62,0.0767366740837548,0.6164,0.0728933310356712,1.43774334541656,0.362608173568085,0.42622697238062796,0.9334935409698519,0.9334935409698519,0.9335098424960183,0.9334935409698519
100211,2009,1452489,0.1088,0.6477,64,0.6126,1.2591,6.16211285207277,0.59,0.0767366740837548,0.6295,0.0728933310356712,1.72496147349692,0.359596205886061,0.42622697238062796,0.9334935409698519,0.9334935409698519,0.9334991123333124,0.9334935409698519
100211,2011,1214994,0.1088,0.6477,66,0.7574,1.2591,6.08457413326493,0.78,0.0767366740837548,0.5866,0.0728933310356712,1.62792962124704,0.381886475691697,0.4283583482011142,0.9334935409698519,0.933532335502915,0.9335529574245649,0.9334935409698519
100211,2012,1345457,0.1088,0.6477,66,0.7574,1.2591,6.12886982253,1.33,0.0767366740837548,0.5647,0.0728933310356712,1.49559437660954,0.39863274897401,0.4266650380345168,0.9334935409698519,0.933532335502915,0.9335518914253,0.9334935409698519
100215,2001,28976,0.1471,0.595,829,0.3313,1.1789,4.46203843296998,-3.72,0.00277012365996,-0.3678,0.069247235000776,-1.17103440529185,0.260868156454504,0.5024557982828497,0.9229958853322865,0.9229958853322867,0.9229958853322865,0.9229958853322865
100215,2002,46902,0.2986,0.5476,829,0.7427,0.6683,4.67119136234076,-4.43,0,-0.2912,0.069247235000776,-1.57922717031599,0.26690578788855,0.44471383560756333,0.913421675824482,0.913421675824482,0.9134343301841225,0.913421675824482
100215,2003,54762,0.2711,0.4632,300,1.04,0.967,4.73847930091379,-4.65,0,-0.2738,0.069247235000776,-1.6662242079128,0.27086093936253,0.46756124109670083,0.8960528528314524,0.8961594386409293,0.896236230189512,0.8960528528314524
100215,2004,85954,0.1471,0.5101,319,0.9174,1.6658,4.9345085509978,-16.11,0,-0.0661,0.069247235000776,-1.17715989303062,0.278518805895668,0.5102150664778996,0.9057560661835797,0.905900504040931,0.9059970858744455,0.90575606618358
100215,2005,149717,0.1216,0.7004,183,0.9423,2.0135,5.17507091700135,8.19,0,0.1089,0.069247235000776,-0.343131550178074,0.286482895527447,0.5188719091087212,0.9438406146714962,0.9439485810859256,0.9440346962997771,0.9438406146714962
100215,2006,219056,0.1124,0.7004,183,0.8503,2.2812,5.34055515311431,3.21,0,0.2376,0.0461891023299978,-1.17103440529185,0.285197258656536,0.527078518702437,0.9438406146714962,0.9439210965856722,0.944282540357758,0.9439626157817222
100215,2007,315196,0.1926,0.595,926,0.9427,1.1789,5.49858069743125,3.97,0.00542836838030939,0.2012,0.0364186093732154,-1.28804654511183,0.285197258656536,0.44616349835523367,0.9229958853322865,0.923005801649466,0.9230963886211939,0.9229958853322865
100215,2008,541769,0.1771,0.595,221,0.8962,1.4661,5.73381415109561,3.55,0.0112095745603754,0.2199,0.0166122461787219,-1.22708269578817,0.255226003462725,0.4567412118380336,0.9229958853322865,0.9230069893272976,0.923096336829999,0.9229958853322865
100215,2009,870064,0.2131,0.595,1111,0.8555,1.277,5.93955119954339,3.92,0.00708108828775814,0.2032,0.110263153055407,-1.05295352382146,0.243921570812833,0.4352535760939284,0.9229958853322865,0.9229958853322865,0.9230293949287106,0.9229958853322865
100215,2010,1707505,0.1295,0.595,1111,0.7796,0.9869,6.23236198407786,8.38,0.00277012365996,0.1066,0.069247235000776,-0.901576511165995,0.24043376386296,0.40349229264304115,0.9229958853322865,0.9230259388226852,0.9230459163123393,0.9229958853322865
100215,2011,1704942,0.1168,0.595,2009,0.9095,1.0296,6.2317096094233,3.95,0.0188903786756382,0.2019,0.111379741950166,-0.944374987998948,0.400302902301745,0.40741473408199114,0.9229958853322865,0.9230897361950979,0.9231027441462729,0.9229958853322865
100215,2012,1704942,0.1168,0.595,2124,0.8457,1.0296,6.409068236365,3.95,0.0188903786756382,0.1922,0.111379741950166,-0.781172495964219,0.386177196662504,0.40741473408199114,0.9229958853322865,0.9230667297993906,0.923080348785416,0.9229958853322865
100219,2002,433535,0.11115,0.4333,4674,0.6469,1.1903,5.63702416454182,3.35,0,0.23,NA,-1.57922717031599,0.26690578788855,0.4412371221724977,0.8897979623793679,0.8898889583419033,0.8899378426111383,0.8897979623793679
100219,2003,407941,0.0838,0.4333,4384,0.6448,0.727,5.6105973561602704,3.34,0,0.2306,NA,-1.6662242079128,0.27086093936253,0.4061556364735728,0.8897979623793679,0.8899339447975549,0.8899417915922246,0.8897979623793679
100219,2004,583472,0.1115,0.4627,5086,0.584,1.1387,5.76602001970056,3.99,0,0.2003,NA,-1.17715989303062,0.278518805895668,0.4322173031174822,0.8959487006603702,0.8959956866373338,0.8960401245532884,0.8959487006603704
100219,2005,395862,0.1108,0.7324,4335,0.7775,0.8633,5.59754381450193,3.82,0,0.2075,NA,-0.343131550178074,0.286482895527447,0.41775459434922235,0.950051803798564,0.9500803663745546,0.9500919217703528,0.950051803798564
100219,2006,459565,0.1208,0.375,22252,0.7747,1.3147,5.66234694585247,2.84,0,0.2605,NA,-1.17103440529185,0.285197258656536,0.44918496113999073,0.8774437510817343,0.8775884364629197,0.8776524325752241,0.8774437510817343
100220,2002,931617,0.5858,0.4399,133,0.7685,0.6277,5.96923740487212,0.75,0.358151472117834,0.5719,0.0608241601017602,0.0455483259977778,0.219221809797607,0.3849022539240083,0.8911833127542288,0.8911833127542288,0.8911998067175836,0.8911833127542288
100220,2003,1114047,0.9839,0.4099,187,0.9403,0.493,6.04690351346794,3.02,0.394511183100893,0.2487,0.11352303807649,-0.564980698454305,0.219221809797607,0.37099162391448504,0.8848647154283137,0.8849073309120853,0.8849520856273853,0.8848647154283137
100220,2004,1642757,0.532,0.4099,208,0.953,0.9828,6.21557332645144,3.86,0.0485695693276608,0.2059,0.0632175056931731,-0.426432140087019,0.212232082250481,0.4037915574368363,0.8848647154283137,0.8849121107697466,0.884982386945783,0.8848647154283135
100220,2005,1424717,0.5562,0.49,166,0.9138,0.8702,6.15372860641872,2.94,0,0.2538,0.0686143283192381,-0.522254761297649,0.214910527424227,0.3975895897572445,0.9016135182174638,0.9016135182174639,0.9016715939083704,0.9016135182174638
100220,2006,1352807,0.5858,0.58,161,0.9288,0.877,6.13123584182025,4.74,0,0.1743,0.0538532103988226,-0.63885187576434,0.231293721624434,0.39890427786519456,0.9199797937447658,0.9199797937447658,0.919999969644327,0.9199797937447658
100220,2009,1934647,0.5858,0.58,161,1.1567,0.9266,6.28660173424509,10.67,0,0.0857,0.0584308145103474,-1.36539616366841,0.248030981109907,0.3971412723859974,0.9199797937447658,0.9200226855627431,0.9200824926072346,0.9199797937447658
100220,2010,1934647,0.5858,0.58,192,1.1567,0.9266,6.28660173424509,10.67,0,0.0857,0.0584308145103474,-1.1725665851739,0.244903873443926,0.3971412723859974,0.9199797937447658,0.9200226855627431,0.9200824926072348,0.9199797937447658
100221,2001,20299755,0.0945,0.3945,967,0.6748,0.7258,7.30749079639646,15.3,0.00235781170757972,0.0614,0.050965709017263,2.00705263095073,0.294937810063979,0.3912181399307333,0.8815995426629806,0.8817160336122823,0.8817160336122823,0.8815995426629806
100221,2002,25679599,0.0676,0.3945,1042,0.6719,1.2736,7.40958823772053,13.89,0.00231460000602034,0.0672,0.050965709017263,1.56011982237172,0.325859169190081,0.4413968821840907,0.8815995426629808,0.8817488737516247,0.8817551753079619,0.8815995426629808
100221,2003,33473927,0.076,0.2854,706,0.6481,0.8264,7.52470666468486,43.21,4.20655753954414e-4,0.0226,0.050965709017263,1.9029246841568,0.35398052193609,0.405052807408759,0.8580345152410904,0.8582090306656253,0.8582090306656253,0.8580345152410904
100221,2004,46476250,0.0918,0.3735,1161,0.6207,1.2141,7.66723107914973,24.99,0.00130348296172776,0.0385,0.0598582071488126,2.49288508977257,0.373882971777345,0.4287599642997886,0.8771230809184429,0.8772308589033254,0.8772503087571566,0.8771230809184429
100221,2005,44708561,0.0927,0.3773,1127,0.6267,1.1431,7.65039069179116,17.83,0.00292832059613818,0.0531,0.0616446366949721,2.81863931782785,0.402688549182664,0.42339468119808804,0.8779351686316621,0.8780425691071484,0.8780591298310214,0.8779351686316619
100221,2006,60298359,0.0893,0.6582,919,0.6601,1.2944,7.78030549311955,12.51,0.00152893049709694,0.074,0.0515997126886985,2.55705283123267,0.410980363048104,0.4352448745809181,0.9355669759140878,0.9355805274979172,0.9355881630575112,0.9355669759140878
100221,2007,85916577,0.0945,0.676,871,0.6135,1.2835,7.93407696598555,10.59,6.9040227242759e-4,0.0863,0.0498056038708339,2.38507915540838,0.40881117712752,0.4327077830704429,0.9390683833134738,0.939068383313474,0.939068383313474,0.9390683833134738
100221,2008,96669233,0.0975,0.2328,915,0.6687,1.1851,7.98528827279596,8.32,9.98994168082414e-4,0.1073,0.050965709017263,2.11672168932213,0.408052902380728,0.4247937174081304,0.8463921283170052,0.8465707048458875,0.8465986110887747,0.8463921283170049
100221,2009,113988268,0.1047,0.2356,941,0.6533,1.1565,8.05686015480089,9.78,5.13745853213596e-4,0.0927,0.0517459042363904,1.9969073847808,0.362870980804899,0.42038948953060834,0.8470166330425626,0.847179445749925,0.8472101250402136,0.8470166330425628
100221,2010,121360809,0.088,0.5498,861,0.6533,1.1189,8.084078462827,7.17,7.77845836541844e-6,0.1224,0.0516491448240099,2.00705263095073,0.356639442149885,0.4232181809229838,0.9138688718669213,0.9139232824103432,0.9139274255300353,0.9138688718669213
100221,2011,143071849,0.0998,0.3973,1610,0.6838,1.1163,8.1555541898278,6.62,2.78181908447971e-6,0.1312,0.0516491448240099,2.06960190389233,0.447147089162364,0.41911976568615045,0.8821943108162454,0.8823064156961322,0.8823243650218714,0.8821943108162454
100221,2012,163693699,0.0964,0.3945,1623,0.6597,1.0019,8.2140319625995,8.67,1.72767798472194e-4,0.1034,0.0461338282788759,2.06051876584943,0.438342015017508,0.4118663217223498,0.8815995426629806,0.8817078898840767,0.8817189793690487,0.8815995426629808
100221,2013,200016196,0.0964,0.3945,1641,0.6236,1.6477,8.3010651634072,11.11,0.00161096954368635,0.1585,0.0603347790895893,2.12694640908132,0.437588703350258,0.4562980324546067,0.8815995426629806,0.8816940285112459,0.8817333611227505,0.8815995426629808
100221,2014,213136494,0.2276,0.3945,1011,0.5505,1.6774,8.3286578175503,6.59,0.00145060563865708,0.1731,0.0417926927145569,1.55158836002143,0.44990073486135,0.4340483061049655,0.8815995426629806,0.8815995426629808,0.8816238435796903,0.8815995426629808
100221,2015,187809058,0.1481,0.3945,515,0.4836,1.4729,8.2737165343867,5.68,7.89296328827761e-4,0.172,0.0382121292573652,1.26428845329687,0.435501233950829,0.42770480441506453,0.8815995426629808,0.8815995426629808,0.8816381673173562,0.8815995426629808
100221,2016,197281046,0.098,0.3945,524,0.4658,1.1306,8.29508536192209,4.94,1.24142691335892e-4,0.1718,0.0370394072221211,0.76681297222045,0.445724484971482,0.4207392028225642,0.8815995426629808,0.8816297626707096,0.8816497069678519,0.8815995426629808
100221,2017,214144887,0.0829,0.6241,607,0.4641,1.145,8.33070770948582,4.25,1.75904269897418e-4,0.1905,0.0360049595767374,1.31964038391623,0.497348191172132,0.42683223459364794,0.9288113821503594,0.9288113821503594,0.9288113821503594,0.9288113821503594
100221,2018,215706536,0.0811,0.6253,620,0.481,1.1921,8.33386330460986,3.65,1.41507070513617e-4,0.215,0.0384872343413831,1.10311684245556,0.49970439858302,0.4308419451969283,0.9290501928195019,0.9290501928195016,0.9290501928195016,0.9290501928195016
100227,2002,1821806,0.1472,0.3258,125,0.3431,0.4061,6.26050212806218,1.68,0.0922968746397805,0.3732,0.114254990434056,2.43098083791207,0.191962338726448,0.3566701407722413,0.8668507067293406,0.8668507067293407,0.8668507067293407,0.8668507067293406
100227,2003,2487910,0.1584,0.439,144,0.375,0.4718,6.39583466572524,1.89,0.0677359711565129,0.3454,0.114254990434056,3.17796024666377,0.206039286786172,0.3579572658434609,0.8909945579323518,0.8909945579323518,0.8909945579323518,0.8909945579323518
